Dia,CAMPANHA,Produto/Anúncio,PUBLICO,Impressões do anúncio,Cliques,Custo,Cadastros de Conta Corrente,Conversões,Receita,CTR (Click Through Rate),Taxa de Conversão de Cliques (H) para Conversões (K),CPC (Custo por Clique),CPA (Custo por Aquisição/Conversão),ROI como Índice (ROAS),ROI (Retorno sobre Investimento),CANAL_ORIGEM,Índice de Expansão,Coluna1,Receita Gerada,Vendedor que atendeu
2022-11-04 00:00:00,CONVERSAO,Empréstimo,COLD,28620.0,90.0,973.5,0.0,0.0,0.0,0.0031446540880503146,0.0,10.816666666666666,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-04 00:00:00,CONVERSAO,Empréstimo,HOT,20600.0,120.0,998.0,0.0,0.0,0.0,0.005825242718446602,0.0,8.316666666666666,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-04 00:00:00,REMARKETING,Conta Corrente Digital,COLD,96020.0,700.0,967.9000000000001,25.0,0.0,0.0,0.007290147885857113,0.0,1.3827142857142858,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-04 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,19610.0,350.0,287.8,14.0,0.0,0.0,0.017848036715961243,0.0,0.8222857142857143,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-04 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,48520.0,480.0,672.5,31.0,0.0,0.0,0.00989282769991756,0.0,1.4010416666666667,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-05 00:00:00,Institucional,Empréstimo,COLD,830.0,150.0,182.2,,1.0,14955.0,0.18072289156626506,1.0,1.2146666666666666,182.2,82.0801317233809,81.0801317233809,GOOGLE ADS,1.0,,,
2022-11-05 00:00:00,Conversão,Empréstimo,COLD,1750.0,50.0,194.0,,0.0,0.0,0.02857142857142857,0.0,3.88,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-05 00:00:00,Remarketing,Empréstimo,HOT,39440.0,410.0,308.09999999999997,,0.0,0.0,0.01039553752535497,0.0,0.7514634146341462,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-05 00:00:00,CONVERSAO,Empréstimo,COLD,38210.0,260.0,970.6999999999999,0.0,0.0,0.0,0.006804501439413766,0.0,3.733461538461538,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-05 00:00:00,CONVERSAO,Empréstimo,COLD,39990.0,190.0,994.2,0.0,1.0,20217.0,0.004751187796949237,0.005263157894736842,5.232631578947369,994.2,20.33494266747133,19.33494266747133,METAADS,1.0,,,
2022-11-05 00:00:00,CONVERSAO,Empréstimo,COLD,22250.0,80.0,502.40000000000003,0.0,0.0,0.0,0.0035955056179775282,0.0,6.28,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-05 00:00:00,CONVERSAO,Empréstimo,COLD,30140.0,190.0,1002.4,0.0,0.0,0.0,0.0063039150630391505,0.0,5.275789473684211,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-05 00:00:00,CONVERSAO,Empréstimo,HOT,17670.0,110.0,1015.1,0.0,0.0,0.0,0.00622524052065648,0.0,9.228181818181818,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-05 00:00:00,REMARKETING,Conta Corrente Digital,COLD,94750.0,780.0,997.0999999999999,28.0,0.0,0.0,0.008232189973614776,0.0,1.2783333333333333,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-05 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,19870.0,370.0,301.8,7.0,0.0,0.0,0.018621036738802214,0.0,0.8156756756756757,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-05 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,52550.0,450.0,696.1,21.0,0.0,0.0,0.008563273073263558,0.0,1.546888888888889,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-06 00:00:00,Remarketing,Empréstimo,HOT,41180.0,420.0,289.6,,0.0,0.0,0.010199125789218067,0.0,0.6895238095238095,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-06 00:00:00,Institucional,Empréstimo,COLD,810.0,130.0,214.8,,0.0,0.0,0.16049382716049382,0.0,1.6523076923076925,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-06 00:00:00,Conversão,Empréstimo,COLD,1620.0,180.0,730.8,,0.0,0.0,0.1111111111111111,0.0,4.06,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-06 00:00:00,CONVERSAO,Empréstimo,COLD,43940.0,250.0,1087.0,0.0,0.0,0.0,0.005689576695493855,0.0,4.348,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-06 00:00:00,CONVERSAO,Empréstimo,COLD,35270.0,350.0,1076.2,0.0,0.0,0.0,0.009923447689254324,0.0,3.074857142857143,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-06 00:00:00,CONVERSAO,Empréstimo,COLD,27520.0,70.0,543.0,0.0,0.0,0.0,0.002543604651162791,0.0,7.757142857142857,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-06 00:00:00,CONVERSAO,Empréstimo,COLD,35190.0,220.0,1073.5,0.0,0.0,0.0,0.00625177607274794,0.0,4.879545454545455,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-06 00:00:00,CONVERSAO,Empréstimo,HOT,21290.0,170.0,1072.9,0.0,0.0,0.0,0.007984969469234382,0.0,6.311176470588236,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-06 00:00:00,REMARKETING,Conta Corrente Digital,COLD,122230.0,910.0,1073.6,40.0,0.0,0.0,0.0074449807739507485,0.0,1.1797802197802196,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-06 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,23580.0,460.0,329.7,19.0,0.0,0.0,0.019508057675996608,0.0,0.7167391304347825,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-06 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,57620.0,510.0,759.5,29.0,0.0,0.0,0.008851093370357515,0.0,1.4892156862745098,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-07 00:00:00,Remarketing,Empréstimo,HOT,39890.0,550.0,448.0,,0.0,0.0,0.013787916771120581,0.0,0.8145454545454546,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-07 00:00:00,Institucional,Empréstimo,COLD,1290.0,140.0,99.3,,0.0,0.0,0.10852713178294573,0.0,0.7092857142857143,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-07 00:00:00,Conversão,Empréstimo,COLD,3730.0,190.0,773.9,,1.0,14955.0,0.05093833780160858,1.0,4.073157894736842,773.9,19.324202093293707,18.324202093293707,GOOGLE ADS,1.0,,,
2022-11-07 00:00:00,CONVERSAO,Empréstimo,COLD,34480.0,110.0,1037.6000000000001,0.0,0.0,0.0,0.0031902552204176333,0.0,9.432727272727274,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-07 00:00:00,CONVERSAO,Empréstimo,COLD,30830.0,230.0,1023.9,0.0,0.0,0.0,0.007460265974699967,0.0,4.451739130434783,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-07 00:00:00,CONVERSAO,Empréstimo,COLD,26480.0,70.0,511.1,0.0,0.0,0.0,0.0026435045317220545,0.0,7.301428571428572,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-07 00:00:00,CONVERSAO,Empréstimo,COLD,33810.0,130.0,1020.9000000000001,0.0,0.0,0.0,0.003845016267376516,0.0,7.853076923076924,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-07 00:00:00,CONVERSAO,Empréstimo,HOT,20190.0,80.0,1031.8000000000002,0.0,0.0,0.0,0.00396235760277365,0.0,12.897500000000003,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-07 00:00:00,REMARKETING,Conta Corrente Digital,COLD,131460.0,930.0,1028.7,41.0,0.0,0.0,0.007074395253308992,0.0,1.1061290322580646,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-07 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,23180.0,310.0,307.2,12.0,0.0,0.0,0.013373597929249352,0.0,0.9909677419354839,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-07 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,67340.0,520.0,716.3,31.0,0.0,0.0,0.007722007722007722,0.0,1.3775,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-08 00:00:00,Institucional,Empréstimo,COLD,1460.0,280.0,403.0,,2.0,29910.0,0.1917808219178082,1.0,1.4392857142857143,201.5,74.21836228287842,73.21836228287842,GOOGLE ADS,2.0,,,
2022-11-08 00:00:00,Remarketing,Empréstimo,HOT,35760.0,330.0,249.60000000000002,,0.0,0.0,0.009228187919463088,0.0,0.7563636363636365,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-08 00:00:00,Conversão,Empréstimo,COLD,4080.0,290.0,1160.2,,0.0,0.0,0.07107843137254902,0.0,4.000689655172414,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-08 00:00:00,CONVERSAO,Empréstimo,COLD,32400.0,220.0,979.0,0.0,1.0,18189.75,0.006790123456790123,0.004545454545454545,4.45,979.0,18.579928498467826,17.579928498467826,METAADS,1.0,,,
2022-11-08 00:00:00,CONVERSAO,Empréstimo,COLD,31270.0,180.0,977.2,0.0,0.0,0.0,0.005756315957787016,0.0,5.428888888888889,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-08 00:00:00,CONVERSAO,Empréstimo,COLD,21050.0,80.0,496.4,0.0,1.0,20217.0,0.003800475059382423,0.0125,6.205,496.4,40.72723609991942,39.727236099919416,METAADS,1.0,,,
2022-11-08 00:00:00,CONVERSAO,Empréstimo,COLD,27700.0,130.0,983.9,0.0,0.0,0.0,0.004693140794223827,0.0,7.568461538461539,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-08 00:00:00,CONVERSAO,Empréstimo,HOT,15400.0,90.0,980.5,0.0,1.0,18189.75,0.005844155844155844,0.011111111111111112,10.894444444444444,980.5,18.5515043345232,17.5515043345232,METAADS,1.0,,,
2022-11-08 00:00:00,REMARKETING,Conta Corrente Digital,COLD,107470.0,870.0,979.7,35.0,0.0,0.0,0.008095282404391923,0.0,1.1260919540229886,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-08 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,20670.0,330.0,294.3,18.0,0.0,0.0,0.015965166908563134,0.0,0.8918181818181818,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-08 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,57740.0,650.0,683.4000000000001,22.0,0.0,0.0,0.011257360581918946,0.0,1.0513846153846156,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-09 00:00:00,Institucional,Empréstimo,COLD,1380.0,210.0,300.2,,0.0,0.0,0.15217391304347827,0.0,1.4295238095238094,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-09 00:00:00,Remarketing,Empréstimo,HOT,37990.0,460.0,292.6,,0.0,0.0,0.012108449591997894,0.0,0.6360869565217392,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-09 00:00:00,Conversão,Empréstimo,COLD,4240.0,230.0,915.5,,0.0,0.0,0.054245283018867926,0.0,3.9804347826086954,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-09 00:00:00,CONVERSAO,Empréstimo,COLD,41580.0,280.0,981.7,0.0,0.0,0.0,0.006734006734006734,0.0,3.506071428571429,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-09 00:00:00,CONVERSAO,Empréstimo,COLD,41160.0,200.0,967.4,0.0,0.0,0.0,0.004859086491739553,0.0,4.837,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-09 00:00:00,CONVERSAO,Empréstimo,COLD,23460.0,60.0,471.1,0.0,0.0,0.0,0.0025575447570332483,0.0,7.8516666666666675,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-09 00:00:00,CONVERSAO,Empréstimo,COLD,34230.0,180.0,967.0999999999999,0.0,0.0,0.0,0.0052585451358457495,0.0,5.372777777777777,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-09 00:00:00,CONVERSAO,Empréstimo,HOT,17480.0,120.0,969.2,0.0,0.0,0.0,0.006864988558352402,0.0,8.076666666666666,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-09 00:00:00,REMARKETING,Conta Corrente Digital,COLD,105550.0,680.0,972.2,38.0,0.0,0.0,0.006442444339175746,0.0,1.4297058823529412,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-09 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,21330.0,270.0,287.8,9.0,0.0,0.0,0.012658227848101266,0.0,1.065925925925926,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-09 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,56040.0,570.0,681.5999999999999,27.0,0.0,0.0,0.010171306209850108,0.0,1.1957894736842103,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-10 00:00:00,Institucional,Empréstimo,COLD,1550.0,200.0,329.20000000000005,,2.0,18180.0,0.12903225806451613,1.0,1.6460000000000001,164.60000000000002,55.224787363304976,54.22478736330497,GOOGLE ADS,2.0,,,
2022-11-10 00:00:00,Conversão,Empréstimo,COLD,2850.0,200.0,813.1,,0.0,0.0,0.07017543859649122,0.0,4.0655,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-10 00:00:00,Remarketing,Empréstimo,HOT,35420.0,290.0,213.70000000000002,,0.0,0.0,0.00818746470920384,0.0,0.736896551724138,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,7320.0,50.0,87.8,0.0,0.0,0.0,0.006830601092896175,0.0,1.756,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,HOT,1760.0,40.0,110.5,0.0,0.0,0.0,0.022727272727272728,0.0,2.7625,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-10 00:00:00,REMARKETING,Empréstimo,COLD,10970.0,20.0,90.60000000000001,0.0,0.0,0.0,0.0018231540565177757,0.0,4.53,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,3280.0,60.0,57.699999999999996,0.0,0.0,0.0,0.018292682926829267,0.0,0.9616666666666666,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,3150.0,50.0,92.10000000000001,0.0,0.0,0.0,0.015873015873015872,0.0,1.842,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,48260.0,120.0,1066.6,0.0,0.0,0.0,0.0024865312888520514,0.0,8.888333333333332,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,49380.0,210.0,1094.4,0.0,1.0,18189.75,0.00425273390036452,0.004761904761904762,5.211428571428572,1094.4,16.620751096491226,15.620751096491226,METAADS,1.0,,,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,35720.0,130.0,586.0,0.0,0.0,0.0,0.003639417693169093,0.0,4.507692307692308,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,COLD,47910.0,170.0,1165.9,0.0,2.0,36379.5,0.003548319766228345,0.011764705882352941,6.858235294117647,582.95,31.202933356205506,30.202933356205502,METAADS,2.0,,,
2022-11-10 00:00:00,CONVERSAO,Empréstimo,HOT,20230.0,100.0,1137.3,0.0,2.0,34559.7,0.004943153732081068,0.02,11.373,568.65,30.38749670271696,29.38749670271696,METAADS,2.0,,,
2022-11-10 00:00:00,REMARKETING,Conta Corrente Digital,COLD,105200.0,720.0,964.0,34.0,0.0,0.0,0.006844106463878327,0.0,1.3388888888888888,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-10 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,20170.0,510.0,287.6,29.0,0.0,0.0,0.02528507684680218,0.0,0.563921568627451,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-10 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,57090.0,540.0,675.4000000000001,30.0,0.0,0.0,0.009458749343142408,0.0,1.250740740740741,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-11 00:00:00,Remarketing,Empréstimo,HOT,31790.0,320.0,311.2,,0.0,0.0,0.010066058508965083,0.0,0.9724999999999999,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-11 00:00:00,Conversão,Empréstimo,COLD,2420.0,90.0,369.4,,0.0,0.0,0.0371900826446281,0.0,4.104444444444444,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-11 00:00:00,Institucional,Empréstimo,COLD,1230.0,160.0,185.7,,1.0,18180.0,0.13008130081300814,1.0,1.160625,185.7,97.89983844911147,96.89983844911147,GOOGLE ADS,1.0,,,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,13430.0,260.0,432.5,0.0,2.0,36379.5,0.0193596425912137,0.007692307692307693,1.6634615384615385,216.25,84.11445086705203,83.11445086705203,METAADS,2.0,,,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,HOT,6390.0,190.0,373.8,0.0,0.0,0.0,0.0297339593114241,0.0,1.9673684210526317,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-11 00:00:00,REMARKETING,Empréstimo,COLD,36250.0,170.0,377.40000000000003,0.0,0.0,0.0,0.004689655172413793,0.0,2.22,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,12510.0,110.0,235.79999999999998,0.0,0.0,0.0,0.008792965627498001,0.0,2.1436363636363636,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,11730.0,260.0,377.59999999999997,0.0,1.0,18189.75,0.02216538789428815,0.0038461538461538464,1.452307692307692,377.59999999999997,48.17200741525424,47.17200741525424,METAADS,1.0,,,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,61860.0,420.0,1531.9,0.0,0.0,0.0,0.006789524733268671,0.0,3.6473809523809524,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,62210.0,300.0,1533.8999999999999,0.0,0.0,0.0,0.0048223758238225365,0.0,5.1129999999999995,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,37940.0,230.0,766.3,0.0,0.0,0.0,0.006062203479177649,0.0,3.3317391304347823,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,COLD,53890.0,350.0,1515.6,0.0,1.0,18189.75,0.006494711449248469,0.002857142857142857,4.330285714285714,1515.6,12.001682501979415,11.001682501979415,METAADS,1.0,,,
2022-11-11 00:00:00,CONVERSAO,Empréstimo,HOT,19090.0,80.0,1522.2,0.0,0.0,0.0,0.0041906757464641176,0.0,19.0275,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-11 00:00:00,REMARKETING,Conta Corrente Digital,COLD,99510.0,720.0,968.8,30.0,0.0,0.0,0.007235453723243895,0.0,1.3455555555555554,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-11 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,16660.0,180.0,290.9,7.0,0.0,0.0,0.010804321728691477,0.0,1.616111111111111,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-11 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,54060.0,720.0,677.9000000000001,33.0,0.0,0.0,0.013318534961154272,0.0,0.9415277777777779,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,Remarketing,Empréstimo,HOT,35290.0,390.0,284.6,,0.0,0.0,0.011051289317086993,0.0,0.7297435897435898,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-12 00:00:00,Institucional,Empréstimo,COLD,560.0,20.0,27.3,,0.0,0.0,0.03571428571428571,0.0,1.365,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-12 00:00:00,Conversão,Empréstimo,COLD,1450.0,60.0,243.2,,0.0,0.0,0.041379310344827586,0.0,4.053333333333333,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,14750.0,210.0,466.5,0.0,1.0,18189.75,0.01423728813559322,0.004761904761904762,2.2214285714285715,466.5,38.991961414791,37.991961414791,METAADS,1.0,,,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,HOT,5690.0,100.0,393.2,0.0,0.0,0.0,0.01757469244288225,0.0,3.932,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,REMARKETING,Empréstimo,COLD,29220.0,130.0,409.5,0.0,0.0,0.0,0.004449007529089665,0.0,3.15,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,11750.0,120.0,254.8,0.0,0.0,0.0,0.010212765957446808,0.0,2.1233333333333335,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,11890.0,130.0,407.9,0.0,0.0,0.0,0.010933557611438183,0.0,3.1376923076923076,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,51410.0,240.0,1622.5,0.0,0.0,0.0,0.004668352460610776,0.0,6.760416666666667,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,47760.0,300.0,1612.5,0.0,0.0,0.0,0.00628140703517588,0.0,5.375,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,40860.0,170.0,809.0,0.0,0.0,0.0,0.0041605482134116495,0.0,4.758823529411765,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,COLD,48590.0,420.0,1636.9,0.0,1.0,18189.75,0.008643753858818687,0.002380952380952381,3.8973809523809524,1636.9,11.112315963100983,10.112315963100983,METAADS,1.0,,,
2022-11-12 00:00:00,CONVERSAO,Empréstimo,HOT,21690.0,130.0,1617.8,0.0,0.0,0.0,0.00599354541263255,0.0,12.444615384615384,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,REMARKETING,Conta Corrente Digital,COLD,117270.0,720.0,1013.0,42.0,0.0,0.0,0.0061396776669224865,0.0,1.4069444444444446,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,18890.0,270.0,302.5,10.0,0.0,0.0,0.014293276866066702,0.0,1.1203703703703705,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-12 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,58640.0,610.0,705.9000000000001,25.0,0.0,0.0,0.010402455661664393,0.0,1.1572131147540985,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,Conversão,Empréstimo,COLD,1500.0,110.0,438.29999999999995,,0.0,0.0,0.07333333333333333,0.0,3.984545454545454,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-13 00:00:00,Remarketing,Empréstimo,HOT,35980.0,560.0,450.0,,0.0,0.0,0.01556420233463035,0.0,0.8035714285714286,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-13 00:00:00,Institucional,Empréstimo,COLD,610.0,140.0,214.7,,0.0,0.0,0.22950819672131148,0.0,1.5335714285714286,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,16270.0,170.0,471.1,0.0,0.0,0.0,0.010448678549477565,0.0,2.7711764705882356,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,HOT,8240.0,120.0,420.4,0.0,0.0,0.0,0.014563106796116505,0.0,3.503333333333333,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,REMARKETING,Empréstimo,COLD,25450.0,60.0,422.40000000000003,0.0,0.0,0.0,0.002357563850687623,0.0,7.040000000000001,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,16840.0,60.0,273.2,0.0,0.0,0.0,0.0035629453681710215,0.0,4.553333333333333,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,14570.0,160.0,431.4,0.0,0.0,0.0,0.01098146877144818,0.0,2.69625,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,63370.0,280.0,1676.1000000000001,0.0,0.0,0.0,0.004418494555783494,0.0,5.986071428571429,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,47950.0,270.0,1679.5,0.0,0.0,0.0,0.005630865484880084,0.0,6.220370370370371,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,48120.0,160.0,837.2,0.0,0.0,0.0,0.0033250207813798837,0.0,5.2325,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,COLD,59850.0,400.0,1686.1000000000001,0.0,0.0,0.0,0.006683375104427736,0.0,4.21525,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Empréstimo,HOT,23610.0,90.0,1690.3,0.0,1.0,18189.75,0.0038119440914866584,0.011111111111111112,18.78111111111111,1690.3,10.761255398449979,9.76125539844998,METAADS,1.0,,,
2022-11-13 00:00:00,REMARKETING,Conta Corrente Digital,COLD,129360.0,770.0,1079.1,32.0,0.0,0.0,0.005952380952380952,0.0,1.4014285714285712,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,22000.0,320.0,326.59999999999997,11.0,0.0,0.0,0.014545454545454545,0.0,1.020625,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-13 00:00:00,CONVERSAO,Conta Corrente Digital,COLD,62460.0,600.0,753.4000000000001,28.0,0.0,0.0,0.009606147934678195,0.0,1.2556666666666667,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-14 00:00:00,Remarketing,Empréstimo,HOT,37750.0,460.0,345.0,,0.0,0.0,0.012185430463576159,0.0,0.75,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-14 00:00:00,Institucional,Empréstimo,COLD,910.0,130.0,122.5,,1.0,14955.0,0.14285714285714285,1.0,0.9423076923076923,122.5,122.08163265306122,121.08163265306122,GOOGLE ADS,1.0,,,
2022-11-14 00:00:00,Conversão,Empréstimo,COLD,1790.0,80.0,325.7,,0.0,0.0,0.0446927374301676,0.0,4.07125,0.0,0.0,-1.0,GOOGLE ADS,0.0,,,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,COLD,24690.0,130.0,563.2,0.0,0.0,0.0,0.005265289590927501,0.0,4.332307692307693,0.0,0.0,-1.0,METAADS,0.0,,,
2022-11-14 00:00:00,CONVERSAO,Empréstimo,HOT,8680.0,100.0,413.0,0.0,0.0,0.0,0.01152073732718894,0.0,4.13,0.0,0.0,-1.0,METAADS,0.0,,,
